step,actor_loss,critic_loss,rewards
28320,0.03552006557583809,0.0013961568474769592,-0.9579999999999949
28560,0.0268146563321352,0.004888941068202257,-0.9880000000000007
28800,0.02688259817659855,0.0022834267001599073,-0.9940000000000007
29040,0.02905081957578659,0.003926708362996578,-0.9900000000000005
29280,0.024541737511754036,0.002553446451202035,-1.182000000000001
29520,0.0267916489392519,0.006165103986859322,-0.9580000000000004
29760,0.026065651327371597,0.003006626619026065,-0.9029999999999969
30000,0.02959427610039711,0.005188405513763428,-0.4140000000000003
30240,0.030372049659490585,0.0027383866254240274,-0.9870000000000007
30480,0.03595069423317909,0.002607841044664383,-1.1920000000000008
30720,0.03213416785001755,0.002519190078601241,-1.0990000000000024
30960,0.02697879821062088,0.0033840893302112818,-1.0160000000000011
31200,0.019310301169753075,0.002726018661633134,-0.9840000000000005
31440,0.01616927795112133,0.0028110805433243513,-0.9940000000000007
31680,0.015187682583928108,0.0022228744346648455,-0.8219999999999997
31920,0.008937281556427479,0.006069825496524572,-1.189000000000001
32160,0.0049763950519263744,0.004035180900245905,-0.9980000000000008
32400,0.005760394036769867,0.0036878713872283697,-0.394999999999999
32640,0.009037296287715435,0.002581435488536954,-1.0889999999999973
32880,0.0033455307129770517,0.003106767078861594,-0.9910000000000008
33120,0.002499525435268879,0.002865355694666505,-0.5860000000000005
33360,0.006166041828691959,0.004819598514586687,-1.193000000000001
33600,0.0037961096968501806,0.006305036600679159,-1.1870000000000007
33840,0.0033208385575562716,0.0023602680303156376,-0.9930000000000007
34080,0.002127325627952814,0.002113175578415394,-0.8869999999999966
34320,0.011540519073605537,0.002076377160847187,-1.189000000000001
34560,0.003984390292316675,0.016074053943157196,-0.9910000000000008
34800,-0.010611502453684807,0.010843654163181782,-1.1920000000000008
35040,-0.006441967096179724,0.0049236370250582695,-1.1920000000000008
35280,0.006675300654023886,0.0032506538555026054,-1.1820000000000008
35520,0.00800804328173399,0.002677201759070158,-0.5980000000000005
35760,0.009629743173718452,0.002375496318563819,-0.9930000000000007
36000,0.013682600110769272,0.0037167605478316545,-1.0230000000000012
36240,0.01101276557892561,0.0049671814776957035,-0.6000000000000005
36480,0.004062816966325045,0.0068987286649644375,-0.400999999999999
36720,0.0005092814681120217,0.004208901897072792,-0.9790000000000004
36960,0.008293590508401394,0.0037908852100372314,-0.9950000000000007
37200,0.005978597328066826,0.007688617333769798,-0.6030000000000005
37440,0.009106425568461418,0.004555937834084034,-0.9950000000000007
37680,0.009395170025527477,0.0032489956356585026,-1.194000000000001
37920,0.010617912746965885,0.003417722415179014,-1.189000000000001
38160,0.006886111106723547,0.00398528715595603,-0.9110000000000003
38400,0.010012459941208363,0.004706182051450014,-0.7820000000000007
38640,0.0053907763212919235,0.004305005539208651,-0.7970000000000006
38880,0.004130865912884474,0.005754691082984209,-0.9860000000000007
39120,-0.004439684096723795,0.005527140572667122,-0.9910000000000008
39360,-0.009536759927868843,0.005289232823997736,-0.9750000000000005
39600,-0.002865354996174574,0.007182153407484293,-1.0179999999999974
39840,-0.01143254991620779,0.005791971925646067,-1.1810000000000007
40080,-0.011824454180896282,0.004791935905814171,-0.7200000000000003
40320,-0.02951386757194996,0.023199496790766716,-1.188000000000001
40560,-0.02841988205909729,0.005371508188545704,-1.193000000000001
40800,-0.019398685544729233,0.005501845385879278,-1.1570000000000007
41040,-0.020855631679296494,0.003032251726835966,-0.9850000000000005
41280,-0.025834698230028152,0.004826035816222429,-0.7960000000000006
41520,-0.02570399083197117,0.006812445353716612,-0.9740000000000005
41760,-0.027471784502267838,0.005696186330169439,-0.5990000000000005
42000,-0.024801069870591164,0.004687158856540918,-0.7990000000000006
42240,-0.031023221090435982,0.0077657862566411495,0.1360000000000014
42480,-0.030738161876797676,0.008014526218175888,-0.8969999999999972
42720,-0.0384095124900341,0.006931564770638943,-1.1050000000000024
42960,-0.047323551028966904,0.014160576276481152,-0.3739999999999992
43200,-0.046487025916576385,0.006312031764537096,-0.8380000000000004
43440,-0.057745300233364105,0.006350889801979065,-0.6010000000000005
43680,-0.06015023961663246,0.005356235429644585,-0.9820000000000005
43920,-0.07235412299633026,0.005031803157180548,-0.7980000000000006
44160,-0.06842682510614395,0.007806433364748955,-0.5930000000000005
44400,-0.07842778414487839,0.01324282493442297,-0.8000000000000005
44640,-0.07705298811197281,0.007212281227111816,-0.400999999999999
44880,-0.07947167009115219,0.005628262180835009,-0.7980000000000006
45120,-0.07660204917192459,0.00613896269351244,-0.9970000000000008
45360,-0.0936020091176033,0.008333644829690456,-0.9870000000000007
45600,-0.0893896073102951,0.006323493551462889,-0.40699999999999903
45840,-0.10020837187767029,0.013934462331235409,-0.7980000000000006
46080,-0.11002755910158157,0.013524523936212063,-0.9910000000000008
46320,-0.10487265884876251,0.008395282551646233,-0.9860000000000007
46560,-0.10768205672502518,0.015901895239949226,-0.8000000000000005
46800,-0.10071107000112534,0.00963823962956667,-0.8610000000000012
47040,-0.10945704579353333,0.03285298869013786,-0.7810000000000006
47280,-0.11035774648189545,0.012008295394480228,-0.7970000000000006
47520,-0.11003072559833527,0.008709960617125034,-0.9720000000000004
47760,-0.11003123968839645,0.007524904794991016,-0.7960000000000006
48000,-0.11111380904912949,0.008894802071154118,-0.7980000000000006
48240,-0.10550649464130402,0.015988938510417938,-0.9950000000000007
48480,-0.10570384562015533,0.006980989594012499,-0.9950000000000007
48720,-0.1050548329949379,0.006891167256981134,-0.9950000000000007
48960,-0.11396703124046326,0.00970754586160183,-1.189000000000001
49200,-0.11401685327291489,0.0072973319329321384,-0.9950000000000007
49440,-0.12124894559383392,0.008171279914677143,-0.9940000000000007
49680,-0.12337562441825867,0.02012220211327076,-1.1580000000000006
49920,-0.11259644478559494,0.00901530310511589,-1.191000000000001
50160,-0.11451387405395508,0.008034460246562958,-0.8670000000000003
50400,-0.12209565937519073,0.016168100759387016,-1.0180000000000007
50640,-0.12220451980829239,0.004885489586740732,-1.1790000000000007
50880,-0.1179707869887352,0.008840929716825485,-0.9880000000000007
51120,-0.12885096669197083,0.01068815216422081,-0.39799999999999897
51360,-0.14002490043640137,0.013352873735129833,-0.8110000000000005
51600,-0.1391790360212326,0.013839934021234512,-0.7960000000000006
51840,-0.14956876635551453,0.026751050725579262,-0.7970000000000006
52080,-0.14335229992866516,0.016802135854959488,-0.9860000000000007
52320,-0.13369737565517426,0.020759228616952896,-0.9830000000000005
52560,-0.13837836682796478,0.02188928984105587,-0.39799999999999897
52800,-0.13360625505447388,0.009222786873579025,-0.9930000000000007
53040,-0.13120737671852112,0.018590448424220085,-0.404999999999999
53280,-0.139679953455925,0.017415599897503853,-0.7950000000000006
53520,-0.14685672521591187,0.010043559595942497,0.1910000000000039
53760,-0.15996640920639038,0.008960812352597713,-0.8440000000000003
54000,-0.15962518751621246,0.014650805853307247,-1.1680000000000006
54240,-0.1594264954328537,0.011218433268368244,-0.8040000000000005
54480,-0.15047293901443481,0.018838413059711456,-0.9670000000000003
54720,-0.14736057817935944,0.015054510906338692,-0.7970000000000006
54960,-0.1450248658657074,0.013958198949694633,-0.9289999999999958
55200,-0.1476922184228897,0.016088690608739853,-1.1730000000000007
55440,-0.13592839241027832,0.010775243863463402,-0.9870000000000007
55680,-0.14307303726673126,0.013857460580766201,-0.9930000000000007
55920,-0.15691372752189636,0.00943028274923563,-0.9920000000000007
56160,-0.15096302330493927,0.015830880030989647,-0.3140000000000004
56400,-0.17980359494686127,0.029773158952593803,-0.7350000000000019
56640,-0.17912165820598602,0.016512887552380562,-0.7970000000000006
56880,-0.17990873754024506,0.020089469850063324,-0.9090000000000001
57120,-0.17562825977802277,0.01736302115023136,-1.104000000000002
57360,-0.1663501113653183,0.018038101494312286,-0.9840000000000005
57600,-0.1592879444360733,0.01174383144825697,-1.1700000000000006
57840,-0.1854914277791977,0.01879378966987133,-0.9810000000000005
58080,-0.1830068975687027,0.01767886057496071,-0.9780000000000004
58320,-0.20524515211582184,0.015298706479370594,-1.1900000000000008
58560,-0.2036813199520111,0.014588802121579647,-1.1760000000000006
58800,-0.2049705982208252,0.02270987629890442,-0.9920000000000007
59040,-0.226633682847023,0.029969705268740654,-0.409999999999999
59280,-0.21167704463005066,0.01677461341023445,-1.185000000000001
59520,-0.23052243888378143,0.022028129547834396,-0.9950000000000007
59760,-0.2520222067832947,0.018338799476623535,-0.7980000000000006
60000,-0.25195834040641785,0.01794331520795822,-1.1900000000000008
60240,-0.23764416575431824,0.022332215681672096,-0.9869999999999974
60480,-0.24706904590129852,0.022756237536668777,-0.9950000000000007
60720,-0.22711549699306488,0.015659833326935768,-1.1920000000000008
60960,-0.23254138231277466,0.031623490154743195,-0.9910000000000008
61200,-0.24398133158683777,0.025439448654651642,-1.0130000000000012
61440,-0.2493603676557541,0.0175827257335186,-0.42199999999999915
61680,-0.2415442317724228,0.023052964359521866,-1.1710000000000007
61920,-0.2427089959383011,0.013311958871781826,-0.23700000000000027
62160,-0.23789170384407043,0.03362424299120903,-0.9890000000000005
62400,-0.2562902569770813,0.019977115094661713,-0.5820000000000004
62640,-0.2410230040550232,0.021072320640087128,-1.1750000000000007
62880,-0.232260063290596,0.04693214222788811,-0.403999999999999
63120,-0.23016545176506042,0.02524915337562561,-0.5890000000000006
63360,-0.2386976033449173,0.025344133377075195,0.19400000000000403
63600,-0.2215479165315628,0.018056757748126984,-0.398999999999999
63840,-0.21796801686286926,0.013930756598711014,-0.9709999999999989
64080,-0.22707344591617584,0.017676513642072678,-0.8740000000000002
64320,-0.2294818013906479,0.010451634414494038,-0.5880000000000005
64560,-0.21910957992076874,0.02143976464867592,-1.177000000000001
64800,-0.2219862937927246,0.02083650976419449,-1.1900000000000008
65040,-0.2218428999185562,0.04852711036801338,-0.9940000000000007
65280,-0.2306211143732071,0.03300269693136215,-0.391999999999999
65520,-0.22552622854709625,0.012733368203043938,-0.7930000000000006
65760,-0.2194388061761856,0.014887822791934013,-0.9840000000000005
66000,-0.22550837695598602,0.016404153779149055,-0.20200000000000026
66240,-0.2421245127916336,0.029125576838850975,-0.9900000000000005
66480,-0.23835934698581696,0.02900823764503002,-0.9950000000000007
66720,-0.22797338664531708,0.02141820266842842,-0.23200000000000007
66960,-0.24216173589229584,0.02802920900285244,-1.1800000000000008
67200,-0.2508346736431122,0.024059709161520004,-0.7960000000000006
67440,-0.2470560520887375,0.0169523935765028,-0.5910000000000005
67680,-0.2463374137878418,0.0336289256811142,-0.9710000000000004
67920,-0.2554716169834137,0.02698695659637451,-0.9950000000000007
68160,-0.25466594099998474,0.027599822729825974,-0.9089999999999966
68400,-0.26753881573677063,0.0319148525595665,-0.9930000000000007
68640,-0.2704942524433136,0.034967388957738876,-1.1750000000000007
68880,-0.2666231393814087,0.024617793038487434,-0.4990000000000007
69120,-0.26637575030326843,0.026404302567243576,-0.5890000000000006
69360,-0.2668606638908386,0.020062217488884926,-0.6010000000000005
69600,-0.27135181427001953,0.02512397989630699,-0.9870000000000007
69840,-0.27383676171302795,0.015114265494048595,-1.1790000000000007
70080,-0.2874309718608856,0.023334484547376633,-0.9930000000000007
70320,-0.29716554284095764,0.026575004681944847,-0.9950000000000007
70560,-0.312590628862381,0.024232972413301468,-0.9910000000000008
70800,-0.3194163143634796,0.029019031673669815,-1.177000000000001
71040,-0.3087121844291687,0.022372199222445488,-0.8410000000000004
71280,-0.3127649426460266,0.04057840257883072,-0.8339999999999976
71520,-0.3096732497215271,0.018533004447817802,-1.1680000000000006
71760,-0.29794490337371826,0.01850723661482334,-0.5870000000000005
72000,-0.31584182381629944,0.02119140699505806,-0.39799999999999897
72240,-0.33627423644065857,0.03098057582974434,-0.20200000000000026
72480,-0.3376363515853882,0.036964330822229385,-1.0929999999999946
72720,-0.3124738037586212,0.02933739311993122,-0.9090000000000001
72960,-0.30528122186660767,0.025454679504036903,-1.0959999999999994
73200,-0.3077424168586731,0.021200383082032204,-0.9890000000000005
73440,-0.3211045563220978,0.029170943424105644,-0.4920000000000003
73680,-0.30611950159072876,0.03700479120016098,-1.1790000000000007
73920,-0.3268221616744995,0.03916815295815468,-0.6740000000000019
74160,-0.3148210942745209,0.03435031697154045,-1.1820000000000008
74400,-0.3131621778011322,0.020629091188311577,-0.931
74640,-0.31288254261016846,0.031118059530854225,-0.9940000000000007
74880,-0.32774725556373596,0.023205362260341644,-0.3879999999999991
75120,-0.32252487540245056,0.023572929203510284,-0.9890000000000005
75360,-0.3139559030532837,0.01762186363339424,-0.9900000000000005
75600,-0.3168686628341675,0.0355960838496685,-0.7510000000000006
75840,-0.3254773020744324,0.02521272376179695,-1.1450000000000005
76080,-0.3202066719532013,0.02802586928009987,-0.399999999999999
76320,-0.33938705921173096,0.02632996067404747,-0.9880000000000007
76560,-0.3323582708835602,0.025207702070474625,-0.6030000000000005
76800,-0.3344402015209198,0.028284616768360138,-0.9890000000000008
77040,-0.3372022807598114,0.025709448382258415,-1.0949999999999993
77280,-0.3397175371646881,0.03640979900956154,-0.8000000000000005
77520,-0.3376025855541229,0.025509076192975044,-0.9750000000000005
77760,-0.3099460303783417,0.025918353348970413,-0.9800000000000004
78000,-0.33288660645484924,0.039875712245702744,-0.39799999999999897
78240,-0.34531837701797485,0.02920502796769142,-1.192000000000001
78480,-0.34184014797210693,0.01747393235564232,-1.0869999999999993
78720,-0.3549707233905792,0.03701229766011238,-0.9379999999999973
78960,-0.3618234395980835,0.024156268686056137,-0.9950000000000007
79200,-0.36539971828460693,0.021801229566335678,-1.027
79440,-0.36224132776260376,0.022287627682089806,-0.9599999999999966
79680,-0.35763588547706604,0.021597210317850113,-0.9940000000000007
79920,-0.34596332907676697,0.02788575552403927,-0.6030000000000005
80160,-0.35566142201423645,0.02592405676841736,-0.7920000000000006
80400,-0.3497662842273712,0.03911416605114937,-0.9950000000000007
80640,-0.3543458580970764,0.019738193601369858,-0.9930000000000007
80880,-0.3602023720741272,0.02573290467262268,-0.8449999999999992
81120,-0.35077908635139465,0.02673373371362686,-0.7970000000000006
81360,-0.3343110680580139,0.027237892150878906,-0.6630000000000015
81600,-0.3438378572463989,0.016852373257279396,-0.40799999999999903
81840,-0.3571819067001343,0.023833852261304855,-0.39099999999999907
82080,-0.39350664615631104,0.05008755251765251,-0.409999999999999
82320,-0.38029640913009644,0.03368844836950302,-0.9820000000000005
82560,-0.38955891132354736,0.031651176512241364,-0.9940000000000007
82800,-0.3945874571800232,0.03859664499759674,-0.9940000000000007
83040,-0.39175498485565186,0.03945647552609444,-0.7669999999999998
83280,-0.40009260177612305,0.02784542180597782,-0.9940000000000007
83520,-0.4031254053115845,0.025283999741077423,-0.9960000000000008
83760,-0.3911019563674927,0.029357023537158966,-0.9850000000000005
84000,-0.3812645673751831,0.0334184505045414,-1.1820000000000008
84240,-0.40488529205322266,0.035518769174814224,-0.7880000000000006
84480,-0.42927607893943787,0.03523605316877365,-0.7970000000000006
84720,-0.420540452003479,0.02684541419148445,-0.7970000000000006
84960,-0.429033488035202,0.03719811886548996,-0.7970000000000006
85200,-0.41619873046875,0.041592441499233246,-1.1920000000000008
85440,-0.42905426025390625,0.02715074084699154,-1.1380000000000001
85680,-0.4036930203437805,0.04734985530376434,-1.1700000000000006
85920,-0.40732482075691223,0.030057353898882866,-0.6100000000000005
86160,-0.39721933007240295,0.022533660754561424,-0.6949999999999997
86400,-0.4028598666191101,0.03577255457639694,-1.0769999999999993
86640,-0.3946921229362488,0.026425650343298912,-0.9620000000000006
86880,-0.4005623161792755,0.02726285718381405,-1.149000000000001
87120,-0.40660327672958374,0.042225368320941925,-0.5910000000000005
87360,-0.40967294573783875,0.01556442677974701,-0.9830000000000005
87600,-0.4258663058280945,0.027692686766386032,-0.8030000000000003
87840,-0.4453341066837311,0.04405627027153969,-1.1130000000000022
88080,-0.45860081911087036,0.043116018176078796,-0.7970000000000006
88320,-0.4695429801940918,0.04119093343615532,-0.6179999999999964
88560,-0.4768681526184082,0.052578769624233246,-0.7970000000000006
88800,-0.46356096863746643,0.023550326004624367,-0.39799999999999897
89040,-0.4453536570072174,0.03578690066933632,-1.189000000000001
89280,-0.45175060629844666,0.026325782760977745,-0.9830000000000005
89520,-0.4673568904399872,0.038867201656103134,-0.818
89760,-0.47817501425743103,0.030114449560642242,-0.5560000000000006
90000,-0.501832127571106,0.033011578023433685,-0.9819999999999993
90240,-0.5077106952667236,0.05542028695344925,-0.9930000000000007
90480,-0.5163744688034058,0.037946708500385284,-0.8830000000000002
90720,-0.5097951889038086,0.04724634438753128,-0.9820000000000005
90960,-0.5086386799812317,0.028863880783319473,-0.680999999999999
91200,-0.49147507548332214,0.030130082741379738,-1.177000000000001
91440,-0.4957576394081116,0.040387146174907684,-0.9059999999999988
91680,-0.5084031820297241,0.039945341646671295,-0.389999999999999
91920,-0.4953584372997284,0.0259360671043396,-0.7870000000000006
92160,-0.4967857897281647,0.04892067238688469,-0.391999999999999
92400,-0.49410706758499146,0.020746655762195587,-0.38299999999999906
92640,-0.4994887709617615,0.04736936464905739,-0.39999999999999897
92880,-0.5062485933303833,0.03888896852731705,-0.40299999999999897
93120,-0.477926641702652,0.030756650492548943,-0.7789999999999978
93360,-0.4716718792915344,0.034563641995191574,-0.7970000000000006
93600,-0.4829891622066498,0.027942590415477753,-0.5670000000000005
93840,-0.46010854840278625,0.030027510598301888,-0.42499999999999877
94080,-0.4689984619617462,0.03732224553823471,-0.9830000000000005
94320,-0.482770174741745,0.04226095601916313,-0.9699999999999969
94560,-0.4775937497615814,0.02377050369977951,-1.0139999999999998
94800,-0.4856127202510834,0.019196150824427605,-0.6030000000000005
95040,-0.4939287304878235,0.04826465994119644,-0.7920000000000006
95280,-0.46544912457466125,0.04436636343598366,-0.5880000000000005
95520,-0.4644380211830139,0.036150284111499786,0.10700000000000243
95760,-0.4703649580478668,0.03476615622639656,-0.400999999999999
96000,-0.47930118441581726,0.03366837650537491,-0.9920000000000007
96240,-0.4671195447444916,0.03679439797997475,-1.1080000000000023
96480,-0.4846433699131012,0.03723090887069702,-0.9840000000000005
96720,-0.48677605390548706,0.0388978011906147,-1.0379999999999998
96960,-0.5073381066322327,0.029516184702515602,-0.41499999999999926
97200,-0.49554556608200073,0.027600228786468506,-0.396999999999999
97440,-0.48823872208595276,0.031336359679698944,-0.9820000000000005
97680,-0.5015398263931274,0.04339448735117912,-0.9229999999999998
97920,-0.5348948240280151,0.05034596472978592,-0.7890000000000006
98160,-0.5495428442955017,0.03298897296190262,-0.7870000000000006
98400,-0.5168555378913879,0.04470295459032059,-0.21100000000000024
98640,-0.5201764702796936,0.0337136872112751,-0.9940000000000007
98880,-0.49951034784317017,0.03319235146045685,-0.5920000000000006
99120,-0.5040674209594727,0.028121093288064003,-0.6000000000000005
99360,-0.5329073071479797,0.04496046155691147,-0.6010000000000005
99600,-0.5459404587745667,0.0537586472928524,-0.9410000000000001
99840,-0.5553558468818665,0.03471954166889191,-0.391999999999999
100080,-0.5494060516357422,0.03268535062670708,-0.39999999999999897
100320,-0.5237881541252136,0.039446644484996796,-0.7930000000000006
100560,-0.5253428816795349,0.037062179297208786,-0.5910000000000005
100800,-0.5049168467521667,0.04415558651089668,-0.7100000000000022
101040,-0.540648341178894,0.051230836659669876,-1.1860000000000008
101280,-0.527908444404602,0.07792279124259949,-0.9930000000000007
101520,-0.47369256615638733,0.035033151507377625,-1.1239999999999999
101760,-0.4798058867454529,0.043236665427684784,0.00999999999999994
102000,-0.4553048312664032,0.03899991139769554,-0.9890000000000005
102240,-0.49203169345855713,0.048283204436302185,-1.189000000000001
102480,-0.46641361713409424,0.036870915442705154,-1.1900000000000008
102720,-0.46754276752471924,0.029453827068209648,-0.39599999999999913
102960,-0.4718995988368988,0.02673306316137314,-1.189000000000001
103200,-0.48517054319381714,0.03593899682164192,-0.942999999999995
103440,-0.48367616534233093,0.02463146671652794,-0.8900000000000008
103680,-0.4835883677005768,0.03162694349884987,-0.20500000000000024
103920,-0.4905552864074707,0.028825799003243446,-0.39799999999999897
104160,-0.47206422686576843,0.024164700880646706,-1.1600000000000008
104400,-0.4687943160533905,0.042989492416381836,-1.0320000000000003
104640,-0.5021883845329285,0.04580514878034592,-1.1890000000000007
104880,-0.49387338757514954,0.04062604531645775,-1.189000000000001
105120,-0.4979149401187897,0.03728784993290901,-1.189000000000001
105360,-0.5036867260932922,0.01707434095442295,-0.9910000000000008
105600,-0.48868826031684875,0.04363052174448967,-0.9830000000000005
